date,GASREGW,diff_log_gas
2016-07-11,2.253,-0.01672574202125099
2016-07-18,2.23,-0.010261075978080014
2016-07-25,2.182,-0.021759698061148303
2016-08-01,2.159,-0.010596735878208863
2016-08-08,2.15,-0.004177309393098794
2016-08-15,2.149,-0.00046522447919805643
2016-08-22,2.193,0.02026785177537782
2016-08-29,2.237,0.019865213072241428
2016-09-05,2.223,-0.006278047525933195
2016-09-12,2.202,-0.00949159668157118
2016-09-19,2.225,0.010390877317715375
2016-09-26,2.224,-0.0004495392298675682
2016-10-03,2.245,0.009398144805881636
2016-10-10,2.272,0.011954979664687171
2016-10-17,2.257,-0.006624003023506186
2016-10-24,2.243,-0.006222242297327485
2016-10-31,2.23,-0.005812670066043801
2016-11-07,2.233,0.0013443873859935174
2016-11-14,2.184,-0.02218791497536221
2016-11-21,2.155,-0.0133673343269477
2016-11-28,2.154,-0.0004641448215142452
2016-12-05,2.208,0.024760549680652222
2016-12-12,2.236,0.012601426878003807
2016-12-19,2.264,0.012444605048083646
2016-12-26,2.309,0.019681370031422007
2017-01-02,2.377,0.02902465800569831
2017-01-09,2.388,0.0046170071522988465
2017-01-16,2.358,-0.012642393415176367
2017-01-23,2.326,-0.013663748018706512
2017-01-30,2.296,-0.01298157563915281
2017-02-06,2.293,-0.001307474581552448
2017-02-13,2.307,0.006086975315849119
2017-02-20,2.302,-0.0021696688919256024
2017-02-27,2.314,0.00519931847179389
2017-03-06,2.341,0.011600559737288907
2017-03-13,2.323,-0.007718734720501663
2017-03-20,2.321,-0.0008613264959720368
2017-03-27,2.315,-0.0025884397541027226
2017-04-03,2.36,0.019251931499321362
2017-04-10,2.424,0.026757449169549252
2017-04-17,2.436,0.004938281640582631
2017-04-24,2.449,0.005322428122380041
2017-05-01,2.411,-0.015638178770996602
2017-05-08,2.372,-0.016308118063555033
2017-05-15,2.369,-0.0012655559588304888
2017-05-22,2.399,0.01258405868090906
2017-05-29,2.406,0.002913633694929585
2017-06-05,2.414,0.0033195051228527284
2017-06-12,2.366,-0.020084357119144802
2017-06-19,2.318,-0.020496020638635093
2017-06-26,2.288,-0.013026671400008571
2017-07-03,2.26,-0.012313260233356993
2017-07-10,2.297,0.016239110422766823
2017-07-17,2.278,-0.008306058681970874
2017-07-24,2.312,0.01481508578514057
2017-07-31,2.352,0.017153079226249535
2017-08-07,2.378,0.010993768232209655
2017-08-14,2.384,0.002519950934513182
2017-08-21,2.36,-0.010118130165584605
2017-08-28,2.399,0.01639036482003886
2017-09-04,2.679,0.1103916067049141
2017-09-11,2.685,0.0022371373983564036
2017-09-18,2.634,-0.019177124639738752
2017-09-25,2.583,-0.019552089207385825
2017-10-02,2.565,-0.006993035490970634
2017-10-09,2.504,-0.02406902538488076
2017-10-16,2.489,-0.006008429852397135
2017-10-23,2.479,-0.004025770332401479
2017-10-30,2.488,0.0036239218238794946
2017-11-06,2.561,0.02891863234045522
2017-11-13,2.592,0.012031971272640107
2017-11-20,2.568,-0.009302392662313586
2017-11-27,2.533,-0.013723014808176615
2017-12-04,2.5,-0.013113639145382994
2017-12-11,2.485,-0.006018072325563062
2017-12-18,2.45,-0.014184634991956324
2017-12-25,2.472,0.008939515038808632
2018-01-01,2.52,0.019231361927887547
2018-01-08,2.522,0.0007933360193957961
2018-01-15,2.557,0.013782458766321892
2018-01-22,2.567,0.003903205579953828
2018-01-29,2.607,0.015462233062361386
2018-02-05,2.637,0.011441772419784835
2018-02-12,2.607,-0.011441772419784835
2018-02-19,2.557,-0.019365438642315214
2018-02-26,2.548,-0.003525958599132628
2018-03-05,2.56,0.004698520781554194
2018-03-12,2.559,-0.0003907013138193527
2018-03-19,2.598,0.015125361070755905
2018-03-26,2.648,0.019062719826354102
2018-04-02,2.7,0.019447134935521637
2018-04-09,2.694,-0.0022246950221112005
2018-04-16,2.747,0.019482329124964615
2018-04-23,2.798,0.018395469130152664
2018-04-30,2.846,0.017009623424371068
2018-05-07,2.845,-0.000351432089366277
2018-05-14,2.873,0.009793712418858291
2018-05-21,2.923,0.017253706131956204
2018-05-28,2.962,0.013254229716498367
2018-06-04,2.94,-0.007455134495016891
2018-06-11,2.911,-0.009912916587104137
2018-06-18,2.879,-0.011053653133447305
2018-06-25,2.833,-0.01610679078165922
2018-07-02,2.844,0.003875291092614752
2018-07-09,2.857,0.004560611307641738
2018-07-16,2.865,0.002796226918066802
2018-07-23,2.831,-0.011938344036940274
2018-07-30,2.846,0.00528449353789795
2018-08-06,2.852,0.002106002884388891
2018-08-13,2.843,-0.003160669883186751
2018-08-20,2.821,-0.007768400649003526
2018-08-27,2.827,0.0021246466915940676
2018-09-03,2.824,-0.0010617590804575805
2018-09-10,2.833,0.003181901217383931
2018-09-17,2.841,0.0028198820236713384
2018-09-24,2.844,0.0010554090689434137
2018-10-01,2.866,0.007705817464985776
2018-10-08,2.903,0.012827355636512605
2018-10-15,2.879,-0.008301673412453914
2018-10-22,2.841,-0.01328690875798788
2018-10-29,2.811,-0.010615810947656179
2018-11-05,2.753,-0.020849065763924424
2018-11-12,2.686,-0.024638128059424558
2018-11-19,2.611,-0.0283198083840539
2018-11-26,2.539,-0.027962986994450434
2018-12-03,2.451,-0.03527419817656596
2018-12-10,2.421,-0.012315426590054135
2018-12-17,2.369,-0.02171275277927287
2018-12-24,2.321,-0.02046979788434844
2018-12-31,2.266,-0.023981964686485502
2019-01-07,2.237,-0.012880480097821945
2019-01-14,2.247,0.004460310695199476
2019-01-21,2.251,0.0017785687214030288
2019-01-28,2.256,0.0022187717112172045
2019-02-04,2.254,-0.0008869180182277114
2019-02-11,2.276,0.009713100646499773
2019-02-18,2.317,0.0178537291861548
2019-02-25,2.39,0.031020120493180148
2019-03-04,2.422,0.013300279187481223
2019-03-11,2.471,0.020029281875572513
2019-03-18,2.548,0.030685810703443894
2019-03-25,2.623,0.029009963174819742
2019-04-01,2.691,0.025594170860032017
2019-04-08,2.745,0.019868203216725222
2019-04-15,2.828,0.029788673072832283
2019-04-22,2.841,0.004586354837724738
2019-04-29,2.887,0.01606179780874717
2019-05-06,2.897,0.0034578181064151003
2019-05-13,2.866,-0.01075838938123308
2019-05-20,2.852,-0.004896826853930669
2019-05-27,2.822,-0.010574649121427138
2019-06-03,2.807,-0.005329556050877038
2019-06-10,2.732,-0.027082355671201652
2019-06-17,2.67,-0.022955469296385478
2019-06-24,2.654,-0.0060105365021424495
2019-07-01,2.713,0.021987097766778985
2019-07-08,2.743,0.010997178278671416
2019-07-15,2.779,0.01303893880490059
2019-07-22,2.75,-0.010490239081886843
2019-07-29,2.715,-0.012808958292581218
2019-08-05,2.688,-0.009994530724995454
2019-08-12,2.624,-0.024097551579060572
2019-08-19,2.598,-0.009957952833434924
2019-08-26,2.574,-0.009280809074472818
2019-09-02,2.563,-0.004282661792000764
2019-09-09,2.55,-0.0050850882115993645
2019-09-16,2.552,0.0007840063122086516
2019-09-23,2.654,0.039190570427472315
2019-09-30,2.642,-0.004531729809882146
2019-10-07,2.645,0.0011348592101291244
2019-10-14,2.629,-0.0060675195625184974
2019-10-21,2.638,0.003417508547378656
2019-10-28,2.596,-0.016049255453279287
2019-11-04,2.605,0.003460876363486687
2019-11-11,2.615,0.0038314223115560875
2019-11-18,2.592,-0.00883431902685805
2019-11-25,2.579,-0.005028051590820537
2019-12-02,2.575,-0.001552192783508266
2019-12-09,2.561,-0.005451726898311304
2019-12-16,2.536,-0.009809770642408733
2019-12-23,2.532,-0.001578532293049717
2019-12-30,2.571,0.015285424001822756
2020-01-06,2.578,0.002718976233243131
2020-01-13,2.57,-0.003108005609867237
2020-01-20,2.537,-0.012923618289983563
2020-01-27,2.506,-0.012294424143268312
2020-02-03,2.455,-0.02056109522739258
2020-02-10,2.419,-0.014772529618593766
2020-02-17,2.428,0.003713641569361603
2020-02-24,2.466,0.015529531544900887
2020-03-02,2.423,-0.017590962907763963
2020-03-09,2.375,-0.020009004347784187
2020-03-16,2.248,-0.05495650545515973
2020-03-23,2.12,-0.0586248433475236
2020-03-30,2.005,-0.05577202792538871
2020-04-06,1.924,-0.041237708515017735
2020-04-13,1.853,-0.03760040494029204
2020-04-20,1.812,-0.022374739682435085
2020-04-27,1.773,-0.02175818052871681
2020-05-04,1.789,0.008983777434511286
2020-05-11,1.851,0.034069229064778384
2020-05-18,1.878,0.014481347194710614
2020-05-25,1.96,0.04273709245635471
2020-06-01,1.974,0.0071174677688640164
2020-06-08,2.036,0.03092515767698656
2020-06-15,2.098,0.029997411285829
2020-06-22,2.129,0.014667875937237063
2020-06-29,2.174,0.02091640278767526
2020-07-06,2.177,0.001378993553392771
2020-07-13,2.195,0.008234264274724179
2020-07-20,2.186,-0.004108656772787822
2020-07-27,2.175,-0.005044725213699475
2020-08-03,2.176,0.00045966445304890247
2020-08-10,2.166,-0.004606180414897354
2020-08-17,2.166,0.0
2020-08-24,2.182,0.007359738832080187
2020-08-31,2.222,0.01816580380655919
2020-09-07,2.211,-0.004962789342129126
2020-09-14,2.183,-0.012744824307502345
2020-09-21,2.168,-0.006894993990406939
2020-09-28,2.169,0.0004611482673374523
2020-10-05,2.172,0.001382170226951751
2020-10-12,2.167,-0.0023046795174671564
2020-10-19,2.15,-0.007875880414650482
2020-10-26,2.143,-0.0032611256481315243
2020-11-02,2.112,-0.014571350647424763
2020-11-09,2.096,-0.007604599385219402
2020-11-16,2.111,0.007131002407387954
2020-11-23,2.102,-0.0042724964114243535
2020-11-30,2.12,0.008526816229161849
2020-12-07,2.156,0.0168385643628296
2020-12-14,2.158,0.0009272137891921384
2020-12-21,2.224,0.030125509552393126
2020-12-28,2.243,0.008506879149735136
2021-01-04,2.249,0.002671417439107482
2021-01-11,2.317,0.02978757247306052
2021-01-18,2.379,0.026406985870581434
2021-01-25,2.392,0.00544960476756462
2021-02-01,2.409,0.007081887544349019
2021-02-08,2.461,0.021356047776184495
2021-02-15,2.501,0.016122880486563185
2021-02-22,2.633,0.051433228618690374
2021-03-01,2.711,0.029193690002356165
2021-03-08,2.771,0.021890695364312762
2021-03-15,2.853,0.02916280635052182
2021-03-22,2.865,0.00419727793533986
2021-03-29,2.852,-0.004547847614653433
2021-04-05,2.857,0.001751620696586631
2021-04-12,2.849,-0.002804067732864901
2021-04-19,2.855,0.002103787592202311
2021-04-26,2.872,0.00593680807800423
2021-05-03,2.89,0.006247850938362998
2021-05-10,2.961,0.02427054699511344
2021-05-17,3.028,0.022375286455748267
2021-05-24,3.02,-0.0026455041884241304
2021-05-31,3.027,0.002315198652803385
2021-06-07,3.035,0.0026393944718798856
2021-06-14,3.069,0.011140351126137427
2021-06-21,3.06,-0.0029368596733096997
2021-06-28,3.091,0.010079747185689936
2021-07-05,3.122,0.009979158943260957
2021-07-12,3.133,0.003517189876814486
2021-07-19,3.153,0.006363368592869012
2021-07-26,3.136,-0.0054062780747623496
2021-08-02,3.159,0.007307419331786802
2021-08-09,3.172,0.00410678195265346
2021-08-16,3.174,0.0006303183316156424
2021-08-23,3.145,-0.009178731951813512
2021-08-30,3.139,-0.0019096122925872372
2021-09-06,3.176,0.011718265525072713
2021-09-13,3.165,-0.003469487788749781
2021-09-20,3.184,0.005985212385997141
2021-09-27,3.175,-0.002830635637481649
2021-10-04,3.19,0.0047132844520982875
2021-10-11,3.267,0.02385121582217975
2021-10-18,3.322,0.016694878572170113
2021-10-25,3.383,0.018195878607468297
2021-11-01,3.39,0.002067031593787627
2021-11-08,3.41,0.005882369903066342
2021-11-15,3.399,-0.003231020581446309
2021-11-22,3.395,-0.0011775097033195348
2021-11-29,3.38,-0.004428051515732223
2021-12-06,3.341,-0.01160554612030773
2021-12-13,3.315,-0.007812539736793855
2021-12-20,3.295,-0.006051455683355078
2021-12-27,3.275,-0.006088298867255482
2022-01-03,3.281,0.0018303848917495813
2022-01-10,3.295,0.0042579139755059
2022-01-17,3.306,0.0033328314443619167
2022-01-24,3.323,0.005128989973624654
2022-01-31,3.368,0.013451107007623087
2022-02-07,3.444,0.02231449018540399
2022-02-14,3.487,0.012408181128029883
2022-02-21,3.53,0.012256103251691242
2022-02-28,3.608,0.02185573125517193
2022-03-07,4.102,0.1283210574498117
2022-03-14,4.315,0.050622664885202395
2022-03-21,4.239,-0.017769932164891422
2022-03-28,4.231,-0.0018890206325696823
2022-04-04,4.17,-0.014522335927220187
2022-04-11,4.091,-0.01912659686344864
2022-04-18,4.066,-0.006129723741106652
2022-04-25,4.107,0.010033119768266818
2022-05-02,4.182,0.018096766032020373
2022-05-09,4.328,0.034315940537738454
2022-05-16,4.491,0.03696985256142038
2022-05-23,4.593,0.022458011238055464
2022-05-30,4.624,0.0067267260264198825
2022-06-06,4.876,0.05306508024894896
2022-06-13,5.006,0.026311981390557238
2022-06-20,4.962,-0.008828307739973118
2022-06-27,4.872,-0.018304354862013428
2022-07-04,4.771,-0.02094860387362596
2022-07-11,4.646,-0.026549292185752638
2022-07-18,4.49,-0.034153932594054304
2022-07-25,4.33,-0.03628515973976443
2022-08-01,4.192,-0.03238959499565741
2022-08-08,4.038,-0.037428427128095354
2022-08-15,3.938,-0.02507653967371204
2022-08-22,3.88,-0.0148378265817517
2022-08-29,3.827,-0.013753947191616822
2022-09-05,3.746,-0.021392602421668405
2022-09-12,3.69,-0.015062145969461094
2022-09-19,3.654,-0.009804000096620857
2022-09-26,3.711,0.015478924122645621
2022-10-03,3.782,0.018951588157805288
2022-10-10,3.912,0.03379578193630506
2022-10-17,3.871,-0.010535880577059675
2022-10-24,3.769,-0.02670315731051276
2022-10-31,3.742,-0.007189486433100578
2022-11-07,3.796,0.014327652895783638
2022-11-14,3.762,-0.008997149868842813
2022-11-21,3.648,-0.030771658666753687
2022-11-28,3.534,-0.03174869831458027
2022-12-05,3.39,-0.04160045250514566
2022-12-12,3.239,-0.04556528120316683
2022-12-19,3.12,-0.03743163836780106
2022-12-26,3.091,-0.009338338671411872
2023-01-02,3.223,0.04181793968332159
2023-01-09,3.259,0.011107797022123611
2023-01-16,3.31,0.015527789533547054
2023-01-23,3.415,0.031229303633781846
2023-01-30,3.489,0.021437669181883612
2023-02-06,3.444,-0.012981575639152698
2023-02-13,3.39,-0.01580366517312526
2023-02-20,3.379,-0.003250113660206111
2023-02-27,3.342,-0.011010377558950957
2023-03-06,3.389,0.013965462451712263
2023-03-13,3.456,0.019576958316894988
2023-03-20,3.422,-0.009886675471807438
2023-03-27,3.421,-0.0002922694745342014
2023-04-03,3.497,0.021972552085771202
2023-04-10,3.596,0.027916658528135185
2023-04-17,3.663,0.018460367187303373
2023-04-24,3.656,-0.00191283020477373
2023-05-01,3.6,-0.015435808129839357
2023-05-08,3.533,-0.018786477085056097
2023-05-15,3.536,0.000848776398388873
2023-05-22,3.534,-0.0005657708778923354
2023-05-29,3.571,0.010415294714806844
2023-06-05,3.541,-0.008436495482544881
2023-06-12,3.595,0.015134818043243348
2023-06-19,3.577,-0.005019530896129387
2023-06-26,3.571,-0.0016787916645690792
2023-07-03,3.527,-0.012398017358396629
2023-07-10,3.546,0.0053725563981013025
2023-07-17,3.559,0.003659398876039388
2023-07-24,3.596,0.010342510081318368
2023-07-31,3.757,0.04379864998245786
2023-08-07,3.828,0.018721706998875876
2023-08-14,3.85,0.0057306747089851395
2023-08-21,3.868,0.004664429291355132
2023-08-28,3.813,-0.014321296715621212
2023-09-04,3.807,-0.0015748034750664441
2023-09-11,3.822,0.003932368417721044
2023-09-18,3.878,0.01454571100237878
2023-09-25,3.837,-0.010628745555644636
2023-10-02,3.798,-0.01021619887472136
2023-10-09,3.684,-0.030475493997033754
2023-10-16,3.576,-0.029754261081792688
2023-10-23,3.533,-0.012097488934259548
2023-10-30,3.473,-0.017128594615071213
2023-11-06,3.396,-0.022420505312836125
2023-11-13,3.349,-0.01393647463703318
2023-11-20,3.289,-0.018078226605147574
2023-11-27,3.238,-0.01562771195147672
2023-12-04,3.231,-0.0021641684130822014
2023-12-11,3.136,-0.02984358435419976
2023-12-18,3.053,-0.02682338873542056
2023-12-25,3.116,0.020425414255761165
2024-01-01,3.089,-0.00870271407205725
2024-01-08,3.073,-0.005193130788097022
2024-01-15,3.058,-0.0048931756414771765
2024-01-22,3.062,0.0013071897286214273
2024-01-29,3.095,0.01071960890106749
2024-02-05,3.136,0.013160196351601927
2024-02-12,3.192,0.017699577099401065
2024-02-19,3.269,0.023836448154511247
2024-02-26,3.249,-0.006136871055110404
2024-03-04,3.35,0.03061308915001182
2024-03-11,3.376,0.0077312308967356635
2024-03-18,3.453,0.02255184167414459
2024-03-25,3.523,0.020069480951245167
2024-04-01,3.517,-0.0017045458672551028
2024-04-08,3.591,0.020822361752100393
2024-04-15,3.628,0.010250817008944368
2024-04-22,3.668,0.010965022141328218
2024-04-29,3.653,-0.004097806581072838
2024-05-06,3.643,-0.0027412297867188684
2024-05-13,3.608,-0.009653915826049353
2024-05-20,3.584,-0.006674107087693226
2024-05-27,3.577,-0.001955034835803504
2024-06-03,3.516,-0.017200480453950062
2024-06-10,3.429,-0.025055306342147254
2024-06-17,3.435,0.001748252193529476
2024-06-24,3.438,0.0008729812863448316
2024-07-01,3.479,0.011854989209147515
2024-07-08,3.489,0.00287026603483187
2024-07-15,3.496,0.0020042955886521163
2024-07-22,3.471,-0.007176720913639745
2024-07-29,3.484,0.003738322110607095
2024-08-05,3.448,-0.01038670618880988
2024-08-12,3.414,-0.009909728429197573
2024-08-19,3.382,-0.009417373895860504
2024-08-26,3.313,-0.02061312715862962
2024-09-02,3.289,-0.007270556110838822
2024-09-09,3.236,-0.016245568010674782
2024-09-16,3.18,-0.0174568024041597
2024-09-23,3.185,0.0015710922320411047
2024-09-30,3.179,-0.0018856070954611504
2024-10-07,3.136,-0.013618579440504153
2024-10-14,3.171,0.011098893068048898
2024-10-21,3.144,-0.00855112098925015
2024-10-28,3.097,-0.015061973575894338
2024-11-04,3.069,-0.009082125353466752
2024-11-11,3.052,-0.005554662215388362
2024-11-18,3.046,-0.001967858949240675
2024-11-25,3.044,-0.0006568144735306092
2024-12-02,3.034,-0.003290559073098942
2024-12-09,3.008,-0.008606474838747102
2024-12-16,3.016,0.002656044058116258
2024-12-23,3.024,0.002649008171576872
2024-12-30,3.006,-0.0059701669865037665
2025-01-06,3.047,0.013547208672789246
2025-01-13,3.043,-0.0013136290887378888
2025-01-20,3.109,0.02145726016178262
2025-01-27,3.103,-0.0019317456103735697
2025-02-03,3.082,-0.006790648568319124
2025-02-10,3.128,0.014815085785140791
2025-02-17,3.148,0.006373507872092121
2025-02-24,3.125,-0.007333047366792078
2025-03-03,3.078,-0.015154247771677287
2025-03-10,3.069,-0.0029282597790885045
2025-03-17,3.058,-0.0035906681307285027
2025-03-24,3.115,0.01846804473254604
2025-03-31,3.162,0.014975586547863795
2025-04-07,3.243,0.025294088537900494
2025-04-14,3.168,-0.023398353373001335
2025-04-21,3.141,-0.008559253395669986
2025-04-28,3.133,-0.0025502085864548274
2025-05-05,3.147,0.004458606112214936
2025-05-12,3.12,-0.008616616260878507
2025-05-19,3.173,0.01684451077966731
2025-05-26,3.16,-0.00410548500223773
2025-06-02,3.127,-0.010497949123116523
2025-06-09,3.108,-0.00609464597030307
2025-06-16,3.139,0.009924845354415401
2025-06-23,3.213,0.023300802273904964
2025-06-30,3.164,-0.0153680302283139
2025-07-07,3.125,-0.012402766717042768
2025-07-14,3.13,0.0015987213636969866
2025-07-21,3.121,-0.002879541263419494
2025-07-28,3.123,0.0006406150122992837
2025-08-04,3.14,0.005428721619220367
2025-08-11,3.118,-0.007031029284577217
2025-08-18,3.125,0.0022425125527800738
2025-08-25,3.147,0.007015334893904823
2025-09-01,3.177,0.009487737205109426
2025-09-08,3.192,0.004710324300183366
2025-09-15,3.168,-0.007547205635382914
2025-09-22,3.173,0.0015770386488789256
2025-09-29,3.118,-0.0174857419654737
2025-10-06,3.124,0.0019224613418549197
2025-10-13,3.061,-0.020372572014164314
2025-10-20,3.019,-0.013816009238573512
2025-10-27,3.035,0.005285773786759762
2025-11-03,3.019,-0.005285773786759762
2025-11-10,3.056,0.01218122057957216
2025-11-17,3.062,0.0019614259312179527
2025-11-24,3.061,-0.0003266372722166011
2025-12-01,2.985,-0.025141913118710058
2025-12-08,2.94,-0.015190165493975005
2025-12-15,2.895,-0.015424470325631656
2025-12-22,2.841,-0.018829008152907667
2025-12-29,2.811,-0.010615810947656179
2026-01-05,2.796,-0.005350467552831084
2026-01-12,2.779,-0.006098673611196981
2026-01-19,2.806,0.00966883091990245
2026-01-26,2.853,0.016611090551093888
2026-02-02,2.867,0.0048951146698696935
2026-02-09,2.902,0.012133967560763459
2026-02-16,2.924,0.007552387425535878
2026-02-23,2.937,0.004436110328950971
2026-03-02,3.015,0.0262111779626657
2026-03-09,3.502,0.14973440368451119
2026-03-16,3.72,0.06038943442139533
2026-03-23,3.961,0.06277285035472424
2026-03-30,3.99,0.007294712261992631
2026-04-06,4.12,0.032061932459662934
2026-04-13,4.123,0.0007278903633278766
2026-04-20,4.044,-0.01934675256653806
2026-04-27,4.123,0.01934675256653806
2026-05-04,4.452,0.07677237968853534
2026-05-11,4.5,0.010723963362975875
2026-05-18,4.49,-0.0022246950221112005
2026-05-25,4.475,-0.0033463500273442914
2026-06-01,4.305,-0.03872921384712469
2026-06-08,4.146,-0.037633123866106066
2026-06-15,4.052,-0.022933427627151115
2026-06-22,3.914,-0.03465071741255232
